Unnamed: 0,content,title,title_article,Date,stemmed_text,stemmed_string,ContentVector
0,"Music is a fundamental attribute of the human species. Virtually all cultures, from the most primitive to the most advanced, make music. It's been true through history, and it's true throughout an individual's lifespan. In tune or not, we humans sing and hum; in time or not, we clap and sway; in step or not, we dance and bounce.","September 11, 2021",Music and health,None,"['music', 'fundament', 'attribut', 'human', 'speci', 'virtual', 'cultur', 'primit', 'advanc', 'make', 'music', ""'s"", 'true', 'histori', ""'s"", 'true', 'throughout', 'individu', ""'s"", 'lifespan', 'tune', 'human', 'sing', 'hum', 'time', 'clap', 'sway', 'step', 'danc', 'bounc', 'septemb', '11', '2021', 'music', 'health']",music fundament attribut human speci virtual cultur primit advanc make music 's true histori 's true throughout individu 's lifespan tune human sing hum time clap sway step danc bounc septemb 11 2021 music health,"[ 3.66494693e-02  4.76594567e-02 -2.40533929e-02 -1.60037410e-02
  4.79045957e-02 -1.04359305e-02 -2.57404167e-02  2.88703721e-02
  5.09783719e-03  3.98883000e-02 -2.84405984e-02  2.70141549e-02
  2.07549874e-02 -3.59643251e-02  4.36660573e-02 -7.20235556e-02
  4.89766849e-03  1.34032760e-02 -1.71087198e-02  1.44976638e-02
 -7.32050240e-02  1.70755014e-02 -3.75339040e-03  3.01953945e-02
  2.15028524e-02 -1.85996462e-02  3.49211991e-02 -4.58520284e-04
 -1.92230977e-02 -2.55769771e-02 -3.29303890e-02  1.45264389e-03
 -1.23922073e-04  2.13750657e-02  1.93387928e-06 -1.92693602e-02
  4.95787449e-02 -4.10898030e-02  4.01329366e-04 -2.85976604e-02
 -1.42284026e-02  8.13718364e-02 -6.19915724e-02 -1.34093473e-02
 -4.16529290e-02 -9.50599927e-03 -3.40168998e-02 -4.18234430e-02
 -1.69097632e-02  6.02173880e-02  5.36984764e-04 -2.82309689e-02
  1.60576943e-02 -5.50219938e-02  5.18176332e-02  6.28703162e-02
 -1.23897912e-02  1.94378011e-02  7.54491538e-02  7.19061936e-05
 -1.81897730e-02 -6.64822815e-04 -2.79389787e-03 -8.61910824e-03
  7.57290944e-02  1.96858998e-02 -4.11915816e-02 -6.57859221e-02
  2.43405998e-02  1.47743262e-02  8.15311298e-02 -3.43483128e-02
  1.71670169e-02  8.05869177e-02  1.27477245e-02 -7.35859200e-02
 -3.70185673e-02 -1.17554199e-02  2.25456636e-02 -3.97582874e-02
  2.45830137e-02  5.78673519e-02  8.19273107e-03  1.53466398e-02
  1.12428069e-01 -1.71809439e-02  2.24281326e-02 -1.50951315e-02
  5.37276119e-02 -6.54861555e-02  6.11805357e-02 -4.43946160e-02
  1.34521108e-02  4.43951562e-02 -2.42136931e-03 -5.77605981e-03
 -3.03957071e-02 -6.92976937e-02  4.29751575e-02 -1.55352689e-02
 -3.14817950e-02  1.19424214e-04 -2.07077526e-03  6.38865158e-02
  2.85989102e-02 -6.08407073e-02 -1.13773542e-02 -3.44718955e-02
  1.09206960e-02  3.92393619e-02  3.35683487e-03 -1.84634905e-02
  1.54657662e-02 -1.18155871e-02  1.72797553e-02 -1.33370897e-02
 -2.86270548e-02  1.02039296e-02 -1.32544618e-02 -1.09058190e-02
  1.59477128e-03 -2.87801158e-02 -2.30556587e-03 -3.65574798e-03
  8.78964663e-02  2.44750828e-02 -6.87702522e-02  3.23234834e-02
  1.10423462e-02 -7.20046693e-03  2.00323164e-02  1.95835903e-02
 -2.59921812e-02 -3.84403542e-02  5.44463843e-02 -4.98397909e-02
  4.76000383e-02  1.11843832e-02  7.61791468e-02 -1.33755850e-02
 -2.05015969e-02 -4.58728187e-02 -4.38660756e-02  1.03586698e-02
 -3.45443119e-03  4.69972554e-04 -2.03312039e-02 -2.59088166e-02
 -4.13133502e-02  2.35485248e-02 -4.01741266e-03  1.51250372e-03
  3.59578468e-02  4.20074537e-02  3.83063294e-02  5.89434467e-02
  2.56134048e-02 -6.82872385e-02  4.57896329e-02 -4.06925566e-02
  1.19421538e-03 -1.22341271e-02  1.98166985e-02  4.30679368e-03
  2.56921612e-02 -1.44132311e-02  2.62386315e-02 -1.32033220e-02
  1.08793834e-02  5.94534352e-03 -2.93787606e-02  3.82315461e-03
  3.57630178e-02  3.35723497e-02 -2.78309174e-02  1.90277714e-02
 -1.07826330e-02  5.00002727e-02 -6.64015487e-02 -5.84999397e-02
  4.93807532e-02 -3.40717211e-02  8.61279480e-03  5.15168756e-02
  4.85334359e-02 -3.18523176e-04  5.20909876e-02 -3.92901711e-03
 -1.47582181e-02  5.07388227e-02 -5.86027978e-03  1.63921211e-02
 -1.72463991e-02  1.90482549e-02 -3.83333452e-02  2.08304394e-02
  3.46012339e-02  1.22014768e-02  3.32384817e-02 -2.93850675e-02
 -8.77342839e-03 -1.30550480e-02  9.40731764e-02  2.33766809e-02
  1.18644210e-02 -4.86113131e-02  1.22893527e-01 -3.93293845e-03
  5.74470982e-02  1.73668414e-02 -6.86471835e-02 -3.63647798e-03
 -2.50406079e-02  3.51217277e-02  4.49201502e-02 -3.24619282e-03
 -1.35307657e-02 -2.04269662e-02 -8.75103250e-02  5.51691428e-02
 -8.43637343e-03  5.89125417e-02 -5.18000871e-03 -1.58134475e-02
 -2.72947997e-02  2.43360340e-03  1.48294366e-05 -6.05266495e-03
  4.96700965e-02  8.64504054e-02 -1.22971693e-02  2.28623580e-02
 -9.44239926e-03  4.69068475e-02  5.13101183e-02 -1.49292243e-03
  8.66194814e-03  6.70033842e-02  1.66954137e-02 -5.97014911e-02
  7.07885204e-03  3.21731567e-02  4.73470613e-02 -2.87609780e-03
  7.86799863e-02 -9.28407535e-03 -1.51206609e-02  4.85148877e-02
 -5.92923025e-03  1.12919053e-02 -1.80198643e-02  4.97774668e-02
 -2.13839058e-02  3.50415818e-02 -1.38269020e-02 -3.28618400e-02
 -1.36800380e-02  3.68002653e-02  8.98256525e-03 -3.92212905e-02
  8.67805779e-02 -4.17276844e-02 -2.83450913e-02 -2.60529853e-02
 -3.03848390e-03 -4.46676873e-02  4.31503654e-02 -7.75191188e-02
 -1.66033637e-02 -2.49278080e-02 -3.27036567e-02 -1.10238288e-02
 -7.45236583e-04 -1.80146117e-02 -1.72283296e-02 -8.52264650e-03
 -9.81910154e-03  3.84187438e-02  2.02006195e-02 -3.76056805e-02
 -2.98886485e-02  7.45467003e-03 -1.77794148e-03  2.12737010e-03
 -1.70870554e-02 -1.89413391e-02  2.51045078e-02 -7.10818693e-02
  6.17819689e-02 -7.25614652e-02 -7.15295970e-02 -3.60426493e-02
 -1.21598300e-02  2.47492529e-02 -1.31585887e-02  1.59184691e-02
  4.70308550e-02  6.69941306e-02 -2.38795386e-04 -9.58464760e-03
  5.79191148e-02  2.78814249e-02  4.70831320e-02  2.02628467e-02
  1.46983489e-02  3.33784707e-02  6.77851122e-03 -1.44456644e-02
 -3.85285384e-04 -2.14153714e-02  5.78884855e-02 -5.71610918e-03
  4.12925296e-02  4.91737984e-02 -3.97288539e-02 -3.50424647e-03
  3.34662944e-03 -4.16614749e-02 -5.41768074e-02  2.23563127e-02
  1.48251252e-02  4.48553078e-02  3.47530411e-04  4.99214604e-02
  4.56135208e-03  4.08364739e-03 -9.32649616e-03 -2.13787109e-02
  1.23317605e-02 -6.23999089e-02  2.37022750e-02  3.10144797e-02
 -2.63084397e-02 -2.06463058e-02  3.13666537e-02  2.69174064e-03
 -7.00758994e-02 -1.95700992e-02 -4.78537241e-03  1.81242116e-02
 -2.10200399e-02 -3.67653817e-02  1.52742453e-02  8.05537961e-03
  6.98725693e-03  7.92332646e-03 -2.47787610e-02  1.63134690e-02
  1.84492227e-02 -4.11663726e-02  2.10671779e-03 -6.18280191e-03
  1.61461476e-02  1.28866518e-02  1.88250858e-02  2.24811565e-02
 -5.74471708e-03  2.36802511e-02 -4.94666658e-02  9.77240317e-03
 -5.75285926e-02 -2.51143761e-02  4.13733441e-03 -5.83607983e-03
  4.07772474e-02  2.70494353e-02  7.56465457e-03  6.12206347e-02
 -1.05410665e-02  2.75375564e-02  1.70603991e-02 -5.38178626e-03
  1.09610157e-02  2.44831983e-02  1.47045860e-02  2.13910174e-02
  3.01091112e-02  4.39387970e-02 -1.85805857e-02 -1.74205471e-02
  1.70466974e-02  2.98606921e-02  3.66441384e-02  2.78571807e-02
  1.97373275e-02  5.96181825e-02  1.55896042e-02  5.10149961e-03
  5.84817911e-03  2.63383444e-02  3.64455469e-02 -3.92935984e-03
 -4.33897693e-03 -7.17387069e-03 -3.57936658e-02  2.92073414e-02
 -5.88598708e-03  2.98753437e-02 -1.00720115e-02  1.49106691e-02
 -5.58267627e-03 -5.70049696e-02  7.95241352e-03  9.85754747e-03
 -8.23977869e-03  4.35865261e-02  6.22931421e-02  4.55355570e-02
 -2.22652461e-02 -7.08141923e-02 -6.16854988e-02 -8.41912348e-03
  1.97699275e-02 -5.12728730e-05  1.27459061e-03  3.96839306e-02
  1.05506834e-02 -3.62519175e-02  4.72436659e-02 -3.59620601e-02
  2.02432070e-02  2.65421513e-02  1.36351343e-02  4.29269625e-03
 -2.95929182e-02 -2.67373361e-02  2.92190835e-02  1.44968862e-02
 -5.82137436e-04  1.13526806e-02  1.52733643e-02  6.86630458e-02
  1.38882548e-02  2.92250011e-02 -3.87656465e-02 -7.94454515e-02
 -3.02524902e-02  1.88905443e-03 -7.32401237e-02 -9.10971593e-03
 -7.17196763e-02 -4.92470041e-02  4.56002280e-02  1.17087578e-02
 -1.84110496e-02 -3.79540399e-02 -1.96593460e-02 -7.35442117e-02
 -4.05453640e-04 -2.28314474e-03  4.03864793e-02  1.58167053e-02
 -9.58632082e-02 -5.08606024e-02  1.97643656e-02 -5.00280270e-03
 -3.54384929e-02 -7.69820437e-02  2.79148426e-02  1.54536059e-02
  4.93553914e-02  2.93665063e-02  1.70671567e-02  7.68218376e-03
 -2.17469893e-02 -1.10499570e-02 -4.41815555e-02 -2.75089052e-02
  2.85974201e-02 -1.85179673e-02 -5.09296618e-02  1.58122443e-02
 -4.39764187e-03 -2.10232046e-02 -9.47955437e-03  4.40673754e-02
 -1.80760510e-02  3.38417478e-02 -1.16968052e-02  1.40477940e-02
  5.77831967e-03 -5.56483446e-03 -7.85161853e-02 -6.99935714e-03
 -3.10108927e-03 -4.50570062e-02 -1.48159061e-02 -5.92739379e-04
  1.88209936e-02 -4.57612388e-02  5.71721494e-02  4.86968871e-04
 -3.36336382e-02 -8.50268872e-04  4.36087744e-03 -4.08066139e-02
 -5.63204736e-02  1.97908171e-02  1.51243778e-02  2.00913176e-02
  3.57867107e-02  2.29052566e-02  2.62904353e-02  7.07837120e-02
  1.12673463e-02  2.37510931e-02  3.57441530e-02 -1.84564013e-02
  1.59435961e-02 -4.05254662e-02  9.44054779e-03  1.45712057e-02
 -5.34206955e-03 -2.64308844e-02 -3.51661220e-02 -2.57922616e-02
  4.05459963e-02 -3.65932909e-04  1.45713538e-02  1.17346281e-02
 -3.11192591e-02 -2.27255560e-03  1.06217498e-02 -4.03184593e-02
 -5.58603108e-02 -3.52814458e-02  1.22821378e-02 -3.68584716e-03
  1.27876038e-02  2.71966476e-02 -7.65383691e-02 -6.50488660e-02
  4.28846367e-02  3.41250896e-02 -1.83416437e-02  2.66161207e-02
 -5.63097112e-02 -2.17858776e-02 -2.40496788e-02  6.59968853e-02
 -3.37564908e-02 -3.15664485e-02  1.89869795e-02 -2.22420879e-02
  1.70921292e-02  1.87867954e-02  1.42881358e-02 -3.41365933e-02
  2.41761636e-02  8.68011639e-03 -2.10672915e-02 -2.57387049e-02
 -9.31335762e-02 -2.66500060e-02 -1.73947532e-02 -6.66421763e-33
 -1.95476469e-02 -2.91321124e-03  1.46460645e-02  1.13593033e-02
 -9.49681774e-02 -2.00859439e-02 -9.42803398e-02  8.56136717e-03
 -4.54085395e-02 -2.64592143e-03 -9.43676941e-03  2.60048080e-03
 -7.84007646e-03 -1.69295911e-02  9.67626721e-02 -5.05208634e-02
  1.20562312e-04 -2.12907838e-03 -5.55300564e-02  7.08368560e-03
  2.83893961e-02 -1.95458322e-03  4.47604898e-03 -5.47858886e-02
 -1.58754108e-03 -6.77757198e-03  5.40427119e-03 -3.37971710e-02
  7.71431113e-03 -6.32625446e-02 -4.40445691e-02 -7.31902011e-03
  1.47025175e-02  1.10122655e-03  2.00393535e-02 -3.19292806e-02
 -5.58688119e-02 -3.20021482e-03 -9.04650893e-03  5.20410761e-02
 -4.05074842e-03  8.33525416e-03  1.50543414e-02 -5.89037873e-03
 -2.41545141e-02 -1.76914036e-02 -1.54490462e-02 -2.25671101e-02
 -6.95911329e-03 -1.13119543e-01 -5.08487932e-02 -1.47999581e-02
 -3.31416214e-03 -4.29096408e-02  4.10455279e-03 -2.26798169e-02
 -3.76216471e-02  3.38264368e-02 -2.92998198e-02  1.60322376e-02
 -1.08417580e-02  1.88035835e-02 -9.11982171e-03 -3.89211066e-02
 -1.78383738e-02  3.99785535e-03  5.08311726e-02 -2.07163133e-02
 -5.22615351e-02  4.40173224e-02 -2.07296684e-02  4.47477102e-02
 -3.01172175e-02 -3.05687971e-02 -1.15196789e-02 -7.46312588e-02
  5.37610613e-02  2.72881649e-02  7.62987360e-02 -1.65750813e-02
 -5.25133759e-02  6.28715977e-02 -6.10589758e-02 -9.65304114e-03
  6.59589544e-02  4.43512201e-02  1.08588615e-03  1.74504891e-02
 -1.82298254e-02 -4.52545397e-02  9.57510918e-02 -4.57746796e-02
 -3.15950513e-02 -2.14812476e-02 -2.83510424e-02 -5.70134027e-03
  3.67695056e-02 -1.71972197e-02  1.72955804e-02 -4.76416275e-02
  6.18424825e-03  2.79288609e-02  6.76274449e-02  5.10778353e-02
  2.01157257e-02 -2.12711990e-02  2.01088637e-02  1.02937724e-02
 -3.34925167e-02 -3.72134857e-02  7.91020412e-03 -5.19505627e-02
  8.83338675e-02 -1.75697114e-02  3.29339392e-02  2.95307487e-02
  2.04125997e-02 -2.13264469e-02  2.66974811e-02  5.28323017e-02
  1.12482943e-02  2.85030659e-02 -4.75129597e-02 -1.38668632e-02
  3.43184476e-03  5.62505750e-03 -2.90966239e-02  3.67251644e-03
 -1.34949209e-02 -5.85662909e-02 -1.23482309e-02 -1.50050875e-02
  2.97429722e-07 -5.12064509e-02  2.87301820e-02  4.70484002e-03
 -8.67168419e-03  5.28413542e-02 -1.07116541e-02 -1.20797522e-01
  2.01923624e-02  1.45938864e-03  2.64727548e-02  8.41788948e-02
 -3.46456505e-02  7.96025991e-02  2.96998769e-02 -8.20019394e-02
  4.15353570e-03 -1.01583377e-01 -3.27885188e-02 -5.54083623e-02
 -3.08378153e-02  4.11632704e-03  4.12670486e-02  9.21465177e-03
 -3.79200093e-02  9.21694969e-04  3.49514112e-02 -1.85512397e-02
  2.53180843e-02  1.58862565e-02 -8.47914144e-02 -1.39923524e-02
 -5.20735187e-03 -1.54997678e-02 -6.38301224e-02 -4.44865003e-02
  2.13273689e-02  4.90819514e-02 -1.74898393e-02 -5.31636365e-03
  5.51311672e-02 -3.02235503e-02  7.03504309e-02  1.16481986e-02
  1.55137340e-03  4.01722044e-02  6.18714653e-02 -5.95774017e-02
 -1.78978480e-02 -5.36970459e-02  3.32761221e-02  1.00538321e-02
  2.97409650e-02 -9.76038724e-03 -1.46755464e-02 -2.25126231e-03
 -1.21000549e-02  5.89020215e-02 -2.56744176e-02  2.48736814e-02
  2.90693268e-02 -1.25317965e-02 -3.07634398e-02  3.00081950e-02
  2.20774021e-02  6.52566226e-03 -1.82686206e-02 -1.22627197e-02
  2.36531205e-34  5.31163104e-02 -4.29215394e-02  1.49348658e-02
 -3.35164294e-02  2.18246155e-03 -2.08996180e-02  2.31801961e-02
  1.88028952e-03  2.09098011e-02 -8.11052229e-03 -4.21939977e-02]"
